freq,sex,indic_se,isco08,sizeclas,nace_r2,unit,geo\TIME_PERIOD,2022
A,T,HOL,OC7-9,GE10,Q,NR,CZ,27.0
A,T,HOL,OC7-9,GE10,Q,NR,DE,17.0
A,T,HOL,OC7-9,GE10,Q,NR,DK,23.0
A,T,HOL,OC7-9,GE10,Q,NR,EA19,22.0
A,T,HOL,OC7-9,GE10,Q,NR,EA20,22.0
A,T,HOL,OC7-9,GE10,Q,NR,EE,21.0
A,T,HOL,OC7-9,GE10,Q,NR,EL,25.0
A,T,HOL,OC7-9,GE10,Q,NR,ES,23.0
A,T,HOL,OC7-9,GE10,Q,NR,EU27_2020,23.0
A,T,HOL,OC7-9,GE10,Q,NR,FI,24.0
A,T,HOL,OC7-9,GE10,Q,NR,FR,26.0
A,T,HOL,OC7-9,GE10,Q,NR,HR,28.0
A,T,HOL,OC7-9,GE10,Q,NR,HU,26.0
A,T,HOL,OC7-9,GE10,Q,NR,IE,21.0
A,T,HOL,OC7-9,GE10,Q,NR,IS,23.0
A,T,HOL,OC7-9,GE10,Q,NR,IT,28.0
A,T,HOL,OC7-9,GE10,Q,NR,LT,21.0
A,T,HOL,OC7-9,GE10,Q,NR,LU,32.0
A,T,HOL,OC7-9,GE10,Q,NR,LV,22.0
A,T,HOL,OC7-9,GE10,Q,NR,MT,27.0
A,T,HOL,OC7-9,GE10,Q,NR,NL,12.0
A,T,HOL,OC7-9,GE10,Q,NR,NO,18.0
A,T,HOL,OC7-9,GE10,Q,NR,PL,24.0
A,T,HOL,OC7-9,GE10,Q,NR,PT,24.0
A,T,HOL,OC7-9,GE10,Q,NR,RO,29.0
A,T,HOL,OC7-9,GE10,Q,NR,RS,32.0
A,T,HOL,OC7-9,GE10,Q,NR,SE,29.0
A,T,HOL,OC7-9,GE10,Q,NR,SI,35.0
A,T,HOL,OC7-9,GE10,Q,NR,SK,28.0
A,T,HOL,OC7-9,GE10,R,NR,AL,26.0
A,T,HOL,OC7-9,GE10,R,NR,AT,22.0
A,T,HOL,OC7-9,GE10,R,NR,BA,25.0
A,T,HOL,OC7-9,GE10,R,NR,BE,19.0
A,T,HOL,OC7-9,GE10,R,NR,BG,24.0
A,T,HOL,OC7-9,GE10,R,NR,CH,16.0
A,T,HOL,OC7-9,GE10,R,NR,CY,24.0
A,T,HOL,OC7-9,GE10,R,NR,CZ,25.0
A,T,HOL,OC7-9,GE10,R,NR,DE,18.0
A,T,HOL,OC7-9,GE10,R,NR,DK,12.0
A,T,HOL,OC7-9,GE10,R,NR,EA19,21.0
A,T,HOL,OC7-9,GE10,R,NR,EA20,21.0
A,T,HOL,OC7-9,GE10,R,NR,EE,21.0
A,T,HOL,OC7-9,GE10,R,NR,EL,28.0
A,T,HOL,OC7-9,GE10,R,NR,ES,21.0
A,T,HOL,OC7-9,GE10,R,NR,EU27_2020,21.0
A,T,HOL,OC7-9,GE10,R,NR,FI,26.0
A,T,HOL,OC7-9,GE10,R,NR,FR,30.0
A,T,HOL,OC7-9,GE10,R,NR,HR,24.0
A,T,HOL,OC7-9,GE10,R,NR,HU,26.0
A,T,HOL,OC7-9,GE10,R,NR,IE,23.0
A,T,HOL,OC7-9,GE10,R,NR,IT,26.0
A,T,HOL,OC7-9,GE10,R,NR,LT,20.0
A,T,HOL,OC7-9,GE10,R,NR,LU,26.0
A,T,HOL,OC7-9,GE10,R,NR,LV,22.0
A,T,HOL,OC7-9,GE10,R,NR,MT,28.0
A,T,HOL,OC7-9,GE10,R,NR,NL,12.0
A,T,HOL,OC7-9,GE10,R,NR,NO,18.0
A,T,HOL,OC7-9,GE10,R,NR,PL,23.0
A,T,HOL,OC7-9,GE10,R,NR,PT,24.0
A,T,HOL,OC7-9,GE10,R,NR,RO,23.0
A,T,HOL,OC7-9,GE10,R,NR,RS,27.0
A,T,HOL,OC7-9,GE10,R,NR,SE,21.0
A,T,HOL,OC7-9,GE10,R,NR,SI,31.0
A,T,HOL,OC7-9,GE10,R,NR,SK,26.0
A,T,HOL,OC7-9,GE10,S,NR,AL,24.0
A,T,HOL,OC7-9,GE10,S,NR,AT,23.0
A,T,HOL,OC7-9,GE10,S,NR,BA,24.0
A,T,HOL,OC7-9,GE10,S,NR,BE,17.0
A,T,HOL,OC7-9,GE10,S,NR,BG,22.0
A,T,HOL,OC7-9,GE10,S,NR,CH,18.0
A,T,HOL,OC7-9,GE10,S,NR,CY,24.0
A,T,HOL,OC7-9,GE10,S,NR,CZ,28.0
A,T,HOL,OC7-9,GE10,S,NR,DE,18.0
A,T,HOL,OC7-9,GE10,S,NR,DK,22.0
A,T,HOL,OC7-9,GE10,S,NR,EA19,21.0
A,T,HOL,OC7-9,GE10,S,NR,EA20,21.0
A,T,HOL,OC7-9,GE10,S,NR,EE,19.0
A,T,HOL,OC7-9,GE10,S,NR,EL,27.0
A,T,HOL,OC7-9,GE10,S,NR,ES,22.0
A,T,HOL,OC7-9,GE10,S,NR,EU27_2020,21.0
A,T,HOL,OC7-9,GE10,S,NR,FI,23.0
A,T,HOL,OC7-9,GE10,S,NR,FR,23.0
A,T,HOL,OC7-9,GE10,S,NR,HR,23.0
A,T,HOL,OC7-9,GE10,S,NR,HU,25.0
A,T,HOL,OC7-9,GE10,S,NR,IE,19.0
A,T,HOL,OC7-9,GE10,S,NR,IT,23.0
A,T,HOL,OC7-9,GE10,S,NR,LT,22.0
A,T,HOL,OC7-9,GE10,S,NR,LU,25.0
A,T,HOL,OC7-9,GE10,S,NR,LV,21.0
A,T,HOL,OC7-9,GE10,S,NR,MT,28.0
A,T,HOL,OC7-9,GE10,S,NR,NL,19.0
A,T,HOL,OC7-9,GE10,S,NR,NO,22.0
A,T,HOL,OC7-9,GE10,S,NR,PL,24.0
A,T,HOL,OC7-9,GE10,S,NR,PT,23.0
A,T,HOL,OC7-9,GE10,S,NR,RO,22.0
A,T,HOL,OC7-9,GE10,S,NR,RS,26.0
A,T,HOL,OC7-9,GE10,S,NR,SE,22.0
A,T,HOL,OC7-9,GE10,S,NR,SI,30.0
A,T,HOL,OC7-9,GE10,S,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,B,NR,AL,25.0
A,T,HOL,OC7-9,TOTAL,B,NR,BG,34.0
A,T,HOL,OC7-9,TOTAL,B,NR,CH,24.0
A,T,HOL,OC7-9,TOTAL,B,NR,CZ,28.0
A,T,HOL,OC7-9,TOTAL,B,NR,DE,27.0
A,T,HOL,OC7-9,TOTAL,B,NR,EE,23.0
A,T,HOL,OC7-9,TOTAL,B,NR,ES,24.0
A,T,HOL,OC7-9,TOTAL,B,NR,IE,20.0
A,T,HOL,OC7-9,TOTAL,B,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,B,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,B,NR,NL,22.0
A,T,HOL,OC7-9,TOTAL,B,NR,NO,26.0
A,T,HOL,OC7-9,TOTAL,B,NR,PL,28.0
A,T,HOL,OC7-9,TOTAL,B,NR,SI,33.0
A,T,HOL,OC7-9,TOTAL,B,NR,SK,29.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,BG,24.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,CH,23.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,CZ,26.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,DE,28.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,EE,22.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,ES,24.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,IE,22.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,IS,28.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,NL,23.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,NO,25.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,PL,25.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,SI,27.0
A,T,HOL,OC7-9,TOTAL,B-E,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,BG,23.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,CH,24.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,CZ,25.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,DE,27.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,EE,22.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,ES,24.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,IE,22.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,IS,28.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,NL,23.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,NO,25.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,PL,25.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,B-F,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,BG,23.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,CH,22.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,CZ,24.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,DE,24.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,EE,21.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,ES,23.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,IS,27.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,NL,18.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,NO,24.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,PL,24.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,B-N,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,BG,23.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,CH,21.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,CZ,25.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,DE,23.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,EE,21.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,ES,23.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,IS,27.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,NL,18.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,NO,24.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,PL,24.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,B-S,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,BG,23.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,CH,21.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,CZ,25.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,DE,23.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,EE,21.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,ES,23.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,IS,27.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,NL,18.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,NO,24.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,PL,24.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,B-S_X_O,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,C,NR,AL,22.0
A,T,HOL,OC7-9,TOTAL,C,NR,BG,23.0
A,T,HOL,OC7-9,TOTAL,C,NR,CH,23.0
A,T,HOL,OC7-9,TOTAL,C,NR,CY,22.0
A,T,HOL,OC7-9,TOTAL,C,NR,CZ,25.0
A,T,HOL,OC7-9,TOTAL,C,NR,DE,28.0
A,T,HOL,OC7-9,TOTAL,C,NR,EE,22.0
A,T,HOL,OC7-9,TOTAL,C,NR,ES,24.0
A,T,HOL,OC7-9,TOTAL,C,NR,IE,22.0
A,T,HOL,OC7-9,TOTAL,C,NR,IS,28.0
A,T,HOL,OC7-9,TOTAL,C,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,C,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,C,NR,NL,23.0
A,T,HOL,OC7-9,TOTAL,C,NR,NO,25.0
A,T,HOL,OC7-9,TOTAL,C,NR,PL,25.0
A,T,HOL,OC7-9,TOTAL,C,NR,SI,27.0
A,T,HOL,OC7-9,TOTAL,C,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,D,NR,AL,26.0
A,T,HOL,OC7-9,TOTAL,D,NR,BG,31.0
A,T,HOL,OC7-9,TOTAL,D,NR,CH,24.0
A,T,HOL,OC7-9,TOTAL,D,NR,CZ,27.0
A,T,HOL,OC7-9,TOTAL,D,NR,DE,26.0
A,T,HOL,OC7-9,TOTAL,D,NR,EE,26.0
A,T,HOL,OC7-9,TOTAL,D,NR,ES,25.0
A,T,HOL,OC7-9,TOTAL,D,NR,IE,28.0
A,T,HOL,OC7-9,TOTAL,D,NR,IS,28.0
A,T,HOL,OC7-9,TOTAL,D,NR,LT,24.0
A,T,HOL,OC7-9,TOTAL,D,NR,LV,22.0
A,T,HOL,OC7-9,TOTAL,D,NR,NL,18.0
A,T,HOL,OC7-9,TOTAL,D,NR,NO,25.0
A,T,HOL,OC7-9,TOTAL,D,NR,PL,26.0
A,T,HOL,OC7-9,TOTAL,D,NR,SI,33.0
A,T,HOL,OC7-9,TOTAL,D,NR,SK,29.0
A,T,HOL,OC7-9,TOTAL,E,NR,AL,25.0
A,T,HOL,OC7-9,TOTAL,E,NR,BG,25.0
A,T,HOL,OC7-9,TOTAL,E,NR,CH,22.0
A,T,HOL,OC7-9,TOTAL,E,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,E,NR,CZ,25.0
A,T,HOL,OC7-9,TOTAL,E,NR,DE,28.0
A,T,HOL,OC7-9,TOTAL,E,NR,EE,22.0
A,T,HOL,OC7-9,TOTAL,E,NR,ES,23.0
A,T,HOL,OC7-9,TOTAL,E,NR,IE,19.0
A,T,HOL,OC7-9,TOTAL,E,NR,IS,27.0
A,T,HOL,OC7-9,TOTAL,E,NR,LT,24.0
A,T,HOL,OC7-9,TOTAL,E,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,E,NR,NL,24.0
A,T,HOL,OC7-9,TOTAL,E,NR,NO,25.0
A,T,HOL,OC7-9,TOTAL,E,NR,PL,24.0
A,T,HOL,OC7-9,TOTAL,E,NR,SI,29.0
A,T,HOL,OC7-9,TOTAL,E,NR,SK,28.0
A,T,HOL,OC7-9,TOTAL,F,NR,AL,22.0
A,T,HOL,OC7-9,TOTAL,F,NR,BG,22.0
A,T,HOL,OC7-9,TOTAL,F,NR,CH,24.0
A,T,HOL,OC7-9,TOTAL,F,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,F,NR,CZ,22.0
A,T,HOL,OC7-9,TOTAL,F,NR,DE,27.0
A,T,HOL,OC7-9,TOTAL,F,NR,EE,20.0
A,T,HOL,OC7-9,TOTAL,F,NR,ES,24.0
A,T,HOL,OC7-9,TOTAL,F,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,F,NR,IS,28.0
A,T,HOL,OC7-9,TOTAL,F,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,F,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,F,NR,NL,23.0
A,T,HOL,OC7-9,TOTAL,F,NR,NO,25.0
A,T,HOL,OC7-9,TOTAL,F,NR,PL,23.0
A,T,HOL,OC7-9,TOTAL,F,NR,SI,23.0
A,T,HOL,OC7-9,TOTAL,F,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,G,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,G,NR,BG,21.0
A,T,HOL,OC7-9,TOTAL,G,NR,CH,21.0
A,T,HOL,OC7-9,TOTAL,G,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,G,NR,CZ,23.0
A,T,HOL,OC7-9,TOTAL,G,NR,DE,23.0
A,T,HOL,OC7-9,TOTAL,G,NR,EE,20.0
A,T,HOL,OC7-9,TOTAL,G,NR,ES,23.0
A,T,HOL,OC7-9,TOTAL,G,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,G,NR,IS,27.0
A,T,HOL,OC7-9,TOTAL,G,NR,LT,22.0
A,T,HOL,OC7-9,TOTAL,G,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,G,NR,NL,15.0
A,T,HOL,OC7-9,TOTAL,G,NR,NO,24.0
A,T,HOL,OC7-9,TOTAL,G,NR,PL,23.0
A,T,HOL,OC7-9,TOTAL,G,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,G,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,BG,22.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,CH,22.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,CZ,23.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,DE,22.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,EE,21.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,ES,22.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,IS,25.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,LT,24.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,NL,16.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,NO,23.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,PL,22.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,G-J,NR,SK,25.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,BG,23.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,CH,19.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,CY,24.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,CZ,24.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,DE,20.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,EE,20.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,ES,22.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,IS,25.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,NL,15.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,NO,22.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,PL,23.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,SI,27.0
A,T,HOL,OC7-9,TOTAL,G-S,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,AL,24.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,BG,23.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,CH,19.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,CZ,23.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,DE,20.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,EE,20.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,ES,21.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,IE,21.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,IS,25.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,LT,23.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,NL,15.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,NO,22.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,PL,23.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,SI,27.0
A,T,HOL,OC7-9,TOTAL,G-S_X_O,NR,SK,26.0
A,T,HOL,OC7-9,TOTAL,H,NR,AL,24.0
A,T,HOL,OC7-9,TOTAL,H,NR,BG,25.0
A,T,HOL,OC7-9,TOTAL,H,NR,CH,22.0
A,T,HOL,OC7-9,TOTAL,H,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,H,NR,CZ,23.0
A,T,HOL,OC7-9,TOTAL,H,NR,DE,25.0
A,T,HOL,OC7-9,TOTAL,H,NR,EE,22.0
A,T,HOL,OC7-9,TOTAL,H,NR,ES,23.0
A,T,HOL,OC7-9,TOTAL,H,NR,IE,22.0
A,T,HOL,OC7-9,TOTAL,H,NR,IS,27.0
A,T,HOL,OC7-9,TOTAL,H,NR,LT,25.0
A,T,HOL,OC7-9,TOTAL,H,NR,LV,22.0
A,T,HOL,OC7-9,TOTAL,H,NR,NL,22.0
A,T,HOL,OC7-9,TOTAL,H,NR,NO,24.0
A,T,HOL,OC7-9,TOTAL,H,NR,PL,22.0
A,T,HOL,OC7-9,TOTAL,H,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,H,NR,SK,25.0
A,T,HOL,OC7-9,TOTAL,I,NR,AL,22.0
A,T,HOL,OC7-9,TOTAL,I,NR,BG,20.0
A,T,HOL,OC7-9,TOTAL,I,NR,CH,24.0
A,T,HOL,OC7-9,TOTAL,I,NR,CY,24.0
A,T,HOL,OC7-9,TOTAL,I,NR,CZ,22.0
A,T,HOL,OC7-9,TOTAL,I,NR,DE,14.0
A,T,HOL,OC7-9,TOTAL,I,NR,EE,20.0
A,T,HOL,OC7-9,TOTAL,I,NR,ES,20.0
A,T,HOL,OC7-9,TOTAL,I,NR,IE,20.0
A,T,HOL,OC7-9,TOTAL,I,NR,IS,20.0
A,T,HOL,OC7-9,TOTAL,I,NR,LT,22.0
A,T,HOL,OC7-9,TOTAL,I,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,I,NR,NL,8.0
A,T,HOL,OC7-9,TOTAL,I,NR,NO,19.0
A,T,HOL,OC7-9,TOTAL,I,NR,PL,18.0
A,T,HOL,OC7-9,TOTAL,I,NR,SI,24.0
A,T,HOL,OC7-9,TOTAL,I,NR,SK,27.0
A,T,HOL,OC7-9,TOTAL,J,NR,AL,24.0
A,T,HOL,OC7-9,TOTAL,J,NR,BG,20.0
A,T,HOL,OC7-9,TOTAL,J,NR,CH,18.0
A,T,HOL,OC7-9,TOTAL,J,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,J,NR,CZ,22.0
A,T,HOL,OC7-9,TOTAL,J,NR,DE,18.0
A,T,HOL,OC7-9,TOTAL,J,NR,EE,21.0
A,T,HOL,OC7-9,TOTAL,J,NR,ES,22.0
A,T,HOL,OC7-9,TOTAL,J,NR,IE,22.0
A,T,HOL,OC7-9,TOTAL,J,NR,IS,29.0
A,T,HOL,OC7-9,TOTAL,J,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,J,NR,NL,19.0
A,T,HOL,OC7-9,TOTAL,J,NR,NO,22.0
A,T,HOL,OC7-9,TOTAL,J,NR,PL,24.0
A,T,HOL,OC7-9,TOTAL,J,NR,SI,28.0
A,T,HOL,OC7-9,TOTAL,J,NR,SK,25.0
A,T,HOL,OC7-9,TOTAL,K,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,K,NR,BG,22.0
A,T,HOL,OC7-9,TOTAL,K,NR,CH,13.0
A,T,HOL,OC7-9,TOTAL,K,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,K,NR,CZ,23.0
A,T,HOL,OC7-9,TOTAL,K,NR,DE,13.0
A,T,HOL,OC7-9,TOTAL,K,NR,EE,27.0
A,T,HOL,OC7-9,TOTAL,K,NR,ES,19.0
A,T,HOL,OC7-9,TOTAL,K,NR,IE,22.0
A,T,HOL,OC7-9,TOTAL,K,NR,IS,19.0
A,T,HOL,OC7-9,TOTAL,K,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,K,NR,NL,18.0
A,T,HOL,OC7-9,TOTAL,K,NR,NO,19.0
A,T,HOL,OC7-9,TOTAL,K,NR,PL,22.0
A,T,HOL,OC7-9,TOTAL,K,NR,SI,31.0
A,T,HOL,OC7-9,TOTAL,K,NR,SK,25.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,AL,24.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,BG,21.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,CH,14.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,CY,23.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,CZ,23.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,DE,18.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,EE,15.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,ES,19.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,IE,22.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,IS,19.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,LT,20.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,LV,21.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,NL,16.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,NO,23.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,PL,23.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,SI,26.0
A,T,HOL,OC7-9,TOTAL,K-N,NR,SK,24.0
A,T,HOL,OC7-9,TOTAL,L,NR,AL,23.0
A,T,HOL,OC7-9,TOTAL,L,NR,BG,21.0
A,T,HOL,OC7-9,TOTAL,L,NR,CH,15.0
A,T,HOL,OC7-9,TOTAL,L,NR,CY,22.0
A,T,HOL,OC7-9,TOTAL,L,NR,CZ,22.0
A,T,HOL,OC7-9,TOTAL,L,NR,DE,13.0
A,T,HOL,OC7-9,TOTAL,L,NR,EE,12.0
A,T,HOL,OC7-9,TOTAL,L,NR,ES,19.0
A,T,HOL,OC7-9,TOTAL,L,NR,IE,19.0
A,T,HOL,OC7-9,TOTAL,L,NR,LT,18.0
A,T,HOL,OC7-9,TOTAL,L,NR,LV,22.0
